"name";"essround";"edition";"proddate";"idno";"cntry";"dweight";"pspwght";"pweight";"anweight";"nwspol";"netusoft";"netustm";"ppltrst";"pplfair";"pplhlp";"polintr";"psppsgva";"actrolga";"psppipla";"cptppola";"trstlgl";"trstplc";"trstplt";"trstep";"trstun";"trstprt";"trstprl";"vote";"prtvtbat";"prtvtcbe";"prtvtfch";"prtvtdcz";"prtvede1";"prtvede2";"prtvtfee";"prtvtdes";"prtvtdfi";"prtvtcfr";"prtvtbgb";"prtvtehu";"prtvtbie";"prtvtcil";"prtvtbis";"prtvtbit";"prtvblt1";"prtvblt2";"prtvblt3";"prtvtfnl";"prtvtbno";"prtvtdpl";"prtvtcpt";"prtvtdru";"prtvtbse";"prtvtesi";"contplt";"wrkprty";"wrkorg";"badge";"sgnptit";"pbldmn";"bctprd";"pstplonl";"clsprty";"prtclcat";"prtclcbe";"prtclfch";"prtcldcz";"prtclede";"prtclfee";"prtclees";"prtcldfi";"prtclefr";"prtclbgb";"prtclfhu";"prtcldie";"prtcldil";"prtclbis";"prtclcit";"prtclblt";"prtclenl";"prtclbno";"prtclgpl";"prtclept";"prtcldru";"prtclbse";"prtclesi";"prtdgcl";"lrscale";"stflife";"stfeco";"stfgov";"stfdem";"stfedu";"stfhlth";"gincdif";"mnrgtjb";"freehms";"hmsfmlsh";"hmsacld";"euftf";"imsmetn";"imdfetn";"impcntr";"imbgeco";"imueclt";"imwbcnt";"happy";"sclmeet";"inprdsc";"sclact";"crmvct";"aesfdrk";"health";"hlthhmp";"atchctr";"atcherp";"rlgblg";"rlgdnm";"rlgdnbat";"rlgdnbe";"rlgdnach";"rlgdnade";"rlgdnafi";"rlgdngb";"rlgdnhu";"rlgdnie";"rlgdnis";"rlgdnlt";"rlgdnnl";"rlgdnno";"rlgdnapl";"rlgdnase";"rlgblge";"rlgdnme";"rlgdebat";"rlgdebe";"rlgdeach";"rlgdeade";"rlgdeafi";"rlgdegb";"rlgdehu";"rlgdeie";"rlgdeis";"rlgdelt";"rlgdenl";"rlgdeno";"rlgdeapl";"rlgdease";"rlgdgr";"rlgatnd";"pray";"dscrgrp";"dscrrce";"dscrntn";"dscrrlg";"dscrlng";"dscretn";"dscrage";"dscrgnd";"dscrsex";"dscrdsb";"dscroth";"dscrdk";"dscrref";"dscrnap";"dscrna";"ctzcntr";"ctzshipc";"brncntr";"cntbrthc";"livecnta";"lnghom1";"lnghom2";"blgetmg";"facntr";"fbrncntb";"mocntr";"mbrncntb";"gvrfgap";"rfgfrpc";"rfgbfml";"eneffap";"rdcenr";"cflsenr";"elgcoal";"elgngas";"elghydr";"elgnuc";"elgsun";"elgwind";"elgbio";"wrpwrct";"wrenexp";"wrdpimp";"wrdpfos";"wrntdis";"wrinspw";"wrtcfl";"wrtratc";"clmchng";"clmthgt1";"clmthgt2";"ccnthum";"ccrdprs";"wrclmch";"ccgdbd";"lkredcc";"lklmten";"gvsrdcc";"ownrdcc";"inctxff";"sbsrnen";"banhhap";"dfincac";"smdfslv";"uemplwk";"slvpens";"slvuemp";"gvslvol";"gvslvue";"gvcldcr";"sbstrec";"sbprvpv";"sbeqsoc";"sbbsntx";"sblazy";"sblwcoa";"imsclbn";"uentrjb";"lbenent";"bennent";"admub";"ubpay";"ubedu";"ubunp";"ub50pay";"ub50edu";"ub50unp";"ub20pay";"ub20edu";"ub20unp";"ubsppay";"ubspedu";"ubspunp";"bnlwinc";"eduunmp";"wrkprbf";"basinc";"eusclbf";"eudcnbf";"lkuemp";"lknemny";"vteurmmb";"vteumbgb";"vteubcmb";"hhmmb";"gndr";"gndr2";"gndr3";"gndr4";"gndr5";"gndr6";"gndr7";"gndr8";"gndr9";"gndr10";"gndr11";"gndr12";"yrbrn";"agea";"yrbrn2";"yrbrn3";"yrbrn4";"yrbrn5";"yrbrn6";"yrbrn7";"yrbrn8";"yrbrn9";"yrbrn10";"yrbrn11";"yrbrn12";"rshipa2";"rshipa3";"rshipa4";"rshipa5";"rshipa6";"rshipa7";"rshipa8";"rshipa9";"rshipa10";"rshipa11";"rshipa12";"icpart1";"rshpsts";"rshpsfi";"rshpsgb";"lvgptnea";"dvrcdeva";"icpart2";"iccohbt";"marsts";"marstfi";"marstgb";"maritalb";"chldhm";"chldhhe";"domicil";"eisced";"edulvlb";"edlveat";"edlvebe";"edlvdch";"edlvdcz";"edubde1";"eduade2";"eduade3";"edlvdee";"edlvges";"edlvdfi";"edlvdfr";"edubgb1";"eduagb2";"edagegb";"edlvdhu";"edlvdie";"edubil1";"eduail2";"edlvdis";"edlvdit";"edlvdlt";"edlvenl";"edlvdno";"edlvepl";"edupl2";"edlvdpt";"edlvdru";"edlvdse";"edlvesi";"eduyrs";"pdwrk";"edctn";"uempla";"uempli";"dsbld";"rtrd";"cmsrv";"hswrk";"dngoth";"dngref";"dngdk";"dngna";"icomdng";"mainact";"mnactic";"icpdwrk";"crpdwk";"pdjobev";"pdjobyr";"emplrel";"emplno";"wrkctra";"estsz";"jbspv";"njbspv";"wkdcorga";"iorgact";"wkhct";"icwhct";"wkhtot";"nacer2";"tporgwk";"isco08";"wrkac6m";"uemp3m";"uemp12m";"uemp5yr";"mbtru";"hincsrca";"hinctnta";"hincfel";"icpart3";"eiscedp";"edulvlpb";"edlvpeat";"edlvpebe";"edlvpdch";"edlvpdcz";"edupbde1";"edupade2";"edupade3";"edlvpdee";"edlvpfes";"edlvpdfi";"edlvpdfr";"edupbgb1";"edupagb2";"edagepgb";"edlvpdhu";"edlvpdie";"edupail2";"edupbil1";"edlvpdis";"edlvpdit";"edlvpdlt";"edlvpenl";"edlvpdno";"edlvpepl";"eduppl2";"edlvpdpt";"edlvpdru";"edlvpdse";"edlvpesi";"pdwrkp";"edctnp";"uemplap";"uemplip";"dsbldp";"rtrdp";"cmsrvp";"hswrkp";"dngothp";"dngnapp";"dngrefp";"dngdkp";"dngnap";"icomdnp";"mnactp";"icppdwk";"crpdwkp";"isco08p";"emprelp";"wkhtotp";"eiscedf";"edulvlfb";"edlvfeat";"edlvfebe";"edlvfdch";"edlvfdcz";"edufbde1";"edufade2";"edufade3";"edlvfdee";"edlvffes";"edlvfdfi";"edlvfdfr";"edufbgb1";"edufagb2";"edagefgb";"edlvfdhu";"edlvfdie";"edufbil1";"edufail2";"edlvfdis";"edlvfdit";"edlvfdlt";"edlvfenl";"edlvfdno";"edlvfepl";"edlvfdpt";"edlvfdru";"edlvfdse";"edlvfesi";"emprf14";"occf14b";"eiscedm";"edulvlmb";"edlvmeat";"edlvmebe";"edlvmdch";"edlvmdcz";"edumbde1";"edumade2";"edumade3";"edlvmdee";"edlvmfes";"edlvmdfi";"edlvmdfr";"edumbgb1";"edumagb2";"edagemgb";"edlvmdhu";"edlvmdie";"edumbil1";"edumail2";"edlvmdis";"edlvmdit";"edlvmdlt";"edlvmenl";"edlvmdno";"edlvmepl";"edlvmdpt";"edlvmdru";"edlvmdse";"edlvmesi";"emprm14";"occm14b";"atncrse";"anctry1";"anctry2";"region";"regunit";"intewde";"ipcrtiv";"imprich";"ipeqopt";"ipshabt";"impsafe";"impdiff";"ipfrule";"ipudrst";"ipmodst";"ipgdtim";"impfree";"iphlppl";"ipsuces";"ipstrgv";"ipadvnt";"ipbhprp";"iprspot";"iplylfr";"impenv";"imptrad";"impfun";"inwdds";"inwmms";"inwyys";"inwshh";"inwsmm";"inwdde";"inwmme";"inwyye";"inwehh";"inwemm";"inwtm"
"ESS8e02_3";8;"2.3";"23.11.2023";1;"AT";0,611677050590515;1,17849552631378;0,370392888784409;0,436506360769272;120;4;180;8;8;3;1;2;2;2;3;7;0;2;9;10;8;6;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;1;1;2;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;5;4;4;6;3;5;1;5;1;5;1;5;1;1;1;10;10;10;5;6;3;3;2;2;3;3;5;7;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;7;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;"DE";2;"DE";2010;"GER";"000";2;2;"DE";2;"DE";1;5;1;8;4;10;5;5;1;5;1;1;1;2;3;4;4;2;2;2;3;1;NA;4;4;8;4;10;10;0;0;0;1;1;2;5;1;2;6;3;10;10;10;5;1;1;5;5;5;1;5;3;5;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4;4;4;NA;3;4;4;2;55;NA;55;NA;NA;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1982;34;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;1;2;2;NA;6;NA;NA;6;2;2;1;7;720;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21;0;1;0;0;0;0;0;0;0;0;0;0;2;NA;2;2;2;1;2015;1;NA;2;1;2;NA;5;0;25;1;40;72;2;2310;2;1;2;1;3;6;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;6;610;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;3;6;610;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;11070;NA;"AT13";2;NA;2;6;1;2;2;3;5;1;2;4;3;1;2;6;3;6;1;1;1;6;3;5;12;2016;7;37;5;12;2016;8;33;50
"ESS8e02_3";8;"2.3";"23.11.2023";2;"AT";1,22335410118103;0,899471521377563;0,370392888784409;0,333157867193222;120;5;120;6;6;5;1;1;3;2;3;4;3;3;6;7;4;5;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;2;2;2;1;1;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;5;1;3;3;0;3;1;4;1;5;1;10;1;1;1;8;8;5;5;4;2;2;2;1;3;3;0;10;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;7;7;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;"DE";2;"DE";1994;"GER";"000";2;2;"DE";2;"DE";3;4;2;10;5;3;5;2;2;5;2;5;5;1;2;2;3;1;1;2;2;1;NA;4;4;7;4;2;8;3;4;6;1;2;2;4;2;3;7;7;8;4;8;2;2;2;2;2;2;2;2;4;4;3;NA;NA;NA;NA;NA;NA;4;3;3;NA;NA;NA;2;3;2;3;3;3;2;NA;1;NA;NA;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1964;52;1964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;NA;1;2;1;2;NA;NA;NA;1;2;2;1;4;313;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16;1;0;0;0;0;0;0;0;0;0;0;0;2;NA;1;1;NA;NA;NA;2;0;NA;1;2;NA;10;3;NA;2;50;74;5;2641;2;1;2;2;3;1;5;2;1;4;313;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;0;0;0;0;0;0;0;2;NA;1;NA;2354;1;20;2;212;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;5;1;113;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;2;11070;NA;"AT13";2;NA;3;6;2;3;5;3;5;3;4;3;2;3;3;4;5;5;2;2;2;5;5;25;11;2016;9;39;25;11;2016;11;10;86
"ESS8e02_3";8;"2.3";"23.11.2023";4;"AT";0,389057725667953;0,31575334072113;0,370392888784409;0,116952791810036;30;2;NA;5;6;4;3;2;2;2;2;5;9;3;4;5;3;3;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;2;2;2;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;9;6;3;6;8;6;4;5;1;5;3;0;2;3;3;5;5;4;8;4;2;3;2;3;3;3;8;9;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"66";1;"66";NA;"GER";"000";2;1;"66";1;"66";3;2;3;9;4;3;5;4;2;5;1;1;4;3;4;3;3;3;2;3;3;1;NA;4;4;8;4;2;6;1;3;1;4;2;2;2;3;3;7;8;10;8;8;4;2;5;4;2;3;3;3;5;2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;4;2;2;1;1;1;4;1;NA;1;NA;NA;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1948;68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;1;2;2;NA;6;NA;NA;6;2;2;4;3;322;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13;0;0;0;0;0;1;0;0;0;0;0;0;2;NA;6;2;2;1;2003;1;NA;2;1;2;NA;0;0;38;1;38;96;1;5230;2;1;2;2;2;4;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;3;322;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;6;1;113;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;8;2;11010;NA;"AT31";2;NA;3;5;2;4;1;6;5;2;3;2;2;3;6;1;6;3;3;1;2;2;3;22;11;2016;17;17;22;11;2016;18;0;38
"ESS8e02_3";8;"2.3";"23.11.2023";6;"AT";0,64259397983551;0,472467392683029;0,370392888784409;0,174998566508293;30;5;120;6;5;6;2;3;2;3;4;1;2;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;7;5;6;6;7;6;3;3;3;3;2;7;NA;NA;NA;7;7;10;8;4;4;3;2;3;2;3;6;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;6;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"66";1;"66";NA;"GER";"000";2;1;"66";1;"66";3;3;3;10;4;7;3;3;3;4;2;3;4;2;2;2;2;3;3;3;3;2;NA;3;3;6;3;7;5;6;5;6;3;3;3;3;3;2;7;4;6;5;5;2;2;2;2;2;2;4;2;2;3;2;NA;NA;NA;3;2;NA;NA;NA;NA;NA;NA;NA;2;3;3;NA;NA;4;1;NA;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1962;54;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;2;1;2;NA;4;NA;NA;4;2;2;1;3;322;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;1;0;0;0;0;0;0;0;0;0;0;0;2;NA;1;1;NA;NA;NA;1;NA;1;4;2;NA;7;8;40;1;40;NA;4;9629;2;2;NA;NA;2;1;4;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;3;322;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;6;3;322;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;2;11010;NA;"AT13";2;NA;2;3;2;2;2;3;3;2;2;2;2;3;3;2;3;4;2;2;3;2;2;11;10;2016;19;9;11;10;2016;19;59;46
"ESS8e02_3";8;"2.3";"23.11.2023";10;"AT";3,43240213394165;2,24670553207397;0,370392888784409;0,832163751125336;30;5;180;5;5;7;3;3;3;4;1;7;10;6;9;10;7;7;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;2;2;2;2;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;5;10;7;5;9;10;10;1;5;1;5;1;8;2;2;1;2;5;5;5;6;4;3;2;2;1;3;8;8;1;6;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;"TR";2;"TR";2006;"TUR";"GER";1;2;"TR";2;"TR";2;4;2;10;6;10;5;2;3;3;1;1;3;1;1;1;3;1;1;4;5;1;NA;2;4;6;4;5;10;10;2;7;3;1;4;4;2;5;8;3;10;10;10;3;1;1;2;2;5;2;5;2;4;3;NA;NA;NA;NA;NA;NA;4;4;4;NA;NA;NA;3;2;1;3;3;3;4;NA;55;NA;NA;5;2;2;1;1;2;NA;NA;NA;NA;NA;NA;NA;1996;20;2000;2001;1972;1973;NA;NA;NA;NA;NA;NA;NA;4;4;3;3;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;2;2;2;NA;1;NA;NA;1;2;2;3;3;322;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13;0;0;1;0;0;0;0;1;0;0;0;0;1;3;3;2;2;1;2016;1;NA;1;1;2;NA;0;0;40;1;40;81;4;4110;2;2;NA;NA;3;1;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;4;313;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;8;1;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;1;23000;NA;"AT22";2;NA;3;4;1;4;3;3;5;3;1;1;1;1;3;4;5;2;3;1;1;4;1;1;12;2016;10;31;1;12;2016;11;49;70
"ESS8e02_3";8;"2.3";"23.11.2023";11;"AT";1,18057930469513;1,01137900352478;0,370392888784409;0,374607592821121;60;5;120;3;5;4;2;2;2;2;2;6;7;3;2;4;3;4;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;7;3;5;5;4;5;1;3;2;NA;4;9;1;1;1;8;6;8;9;6;2;3;2;2;2;3;9;9;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"66";1;"66";NA;"GER";"000";2;1;"66";1;"66";2;3;1;8;4;7;2;2;2;5;1;1;3;3;3;NA;NA;3;NA;3;3;2;NA;3;3;5;3;5;5;5;5;3;4;1;1;3;3;2;7;5;9;8;10;2;2;3;2;3;2;2;3;4;3;3;NA;NA;NA;NA;NA;NA;1;1;2;NA;NA;NA;2;3;4;3;2;2;1;NA;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1951;65;1942;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;3;NA;NA;NA;1;1;1;4;NA;NA;4;2;1;1;4;313;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13;0;0;0;0;0;1;0;0;0;0;0;0;2;NA;6;2;2;1;2010;2;0;NA;1;2;NA;8;5;NA;2;40;69;5;3313;2;2;NA;NA;2;1;10;1;1;5;423;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;1;0;1;0;0;0;0;0;1;8;2;1;2411;2;20;55;5555;5555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;3;322;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;3;2;11010;NA;"AT21";2;NA;3;5;1;3;1;4;1;2;1;3;4;1;3;1;6;2;3;2;2;2;3;30;11;2016;16;2;30;11;2016;17;6;59
"ESS8e02_3";8;"2.3";"23.11.2023";12;"AT";1,27342224121094;1,83802974224091;0,370392888784409;0,680793166160583;15;2;NA;7;7;6;3;2;1;2;1;6;7;2;NA;NA;2;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;2;1;2;1;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;5;6;7;4;9;1;5;NA;NA;NA;3;1;3;3;6;5;3;7;7;4;5;2;1;2;3;4;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;5;5;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;"66";2;"04";1995;"GER";"SRP";1;2;"04";2;"04";2;2;2;6;3;5;4;3;2;3;1;1;4;1;1;2;1;2;1;3;2;2;NA;1;4;0;2;5;5;2;1;0;5;2;3;3;1;2;7;4;8;5;9;5;2;2;4;5;3;4;3;2;2;2;NA;NA;NA;3;4;3;NA;NA;NA;NA;NA;NA;3;2;3;NA;3;NA;1;NA;65;NA;NA;4;2;1;2;1;NA;NA;NA;NA;NA;NA;NA;NA;1964;52;1960;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;NA;1;2;1;2;NA;NA;NA;1;1;NA;3;2;212;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;NA;NA;NA;2;0;NA;1;2;NA;9;7;NA;2;50;56;5;1412;2;2;NA;NA;3;2;2;3;1;3;322;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;NA;1412;2;55;2;212;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;8;1;113;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;2;14110;14040;"AT12";2;NA;2;5;2;6;3;5;4;3;1;2;2;2;4;3;5;3;2;5;4;3;2;10;10;2016;17;27;10;10;2016;18;30;58
